CMDLINE python do_LUVex_survey.py
MEM 1265.734375 1648157224.0434
MEM 1269.792969 1648157224.1597
MEM 1265.476562 1648157224.2765
MEM 1269.792969 1648157224.3933
MEM 1261.937500 1648157224.5102
MEM 1269.792969 1648157224.6267
MEM 1261.937500 1648157224.7435
MEM 1269.792969 1648157224.8604
MEM 1261.937500 1648157224.9773
MEM 1269.792969 1648157225.0941
MEM 1269.792969 1648157225.2108
MEM 1269.277344 1648157225.3275
MEM 1269.792969 1648157225.4443
MEM 1265.734375 1648157225.5610
MEM 1269.792969 1648157225.6776
MEM 1265.734375 1648157225.7957
MEM 1269.792969 1648157225.9120
MEM 1265.734375 1648157226.0301
MEM 1269.792969 1648157226.1464
MEM 1263.222656 1648157226.2633
MEM 1269.792969 1648157226.3813
MEM 1262.449219 1648157226.4982
MEM 1269.792969 1648157226.6151
MEM 1261.937500 1648157226.7320
MEM 1269.792969 1648157226.8499
MEM 1261.937500 1648157226.9667
MEM 1269.792969 1648157227.0834
MEM 1261.937500 1648157227.2002
MEM 1269.792969 1648157227.3170
MEM 1261.937500 1648157227.4339
MEM 1269.792969 1648157227.5510
MEM 1269.792969 1648157227.6678
MEM 1267.281250 1648157227.7845
MEM 1269.792969 1648157227.9011
MEM 1265.734375 1648157228.0177
MEM 1269.792969 1648157228.1339
MEM 1265.734375 1648157228.2504
MEM 1269.792969 1648157228.3671
MEM 1261.937500 1648157228.4841
MEM 1269.792969 1648157228.6006
MEM 1261.937500 1648157228.7174
MEM 1269.792969 1648157228.8340
MEM 1261.941406 1648157228.9509
MEM 1269.796875 1648157229.0677
MEM 1261.941406 1648157229.1846
MEM 1269.796875 1648157229.3014
MEM 1269.796875 1648157229.4182
MEM 1267.281250 1648157229.5349
MEM 1269.796875 1648157229.6520
MEM 1265.738281 1648157229.7686
MEM 1269.796875 1648157229.8848
MEM 1265.738281 1648157230.0015
MEM 1269.796875 1648157230.1178
MEM 1266.679688 1648157230.2329
MEM 1266.750000 1648157230.3466
MEM 1272.953125 1648157230.4599
MEM 1278.113281 1648157230.5724
MEM 1283.167969 1648157230.6847
MEM 1283.648438 1648157230.7980
MEM 1284.722656 1648157230.9151
MEM 1287.191406 1648157231.0269
MEM 1289.515625 1648157231.1400
MEM 1294.539062 1648157231.2629
MEM 1298.539062 1648157231.3854
MEM 1300.257812 1648157231.5073
MEM 1306.550781 1648157231.6284
MEM 1308.550781 1648157231.7497
MEM 1312.550781 1648157231.8704
MEM 1316.550781 1648157231.9915
MEM 1320.550781 1648157232.1123
MEM 1323.484375 1648157232.2334
MEM 1326.757812 1648157232.3510
MEM 1330.757812 1648157232.4736
MEM 1332.757812 1648157232.5950
MEM 1338.757812 1648157232.7165
MEM 1340.757812 1648157232.8374
MEM 1344.757812 1648157232.9586
MEM 1347.074219 1648157233.0794
MEM 1350.074219 1648157233.2005
MEM 1355.015625 1648157233.3186
MEM 1357.015625 1648157233.4411
MEM 1363.015625 1648157233.5624
MEM 1367.148438 1648157233.6836
MEM 1391.355469 1648157233.7984
MEM 1383.527344 1648157233.9139
MEM 1391.347656 1648157234.0290
MEM 1384.054688 1648157234.1444
MEM 1391.398438 1648157234.2593
MEM 1384.843750 1648157234.3745
MEM 1391.414062 1648157234.4893
MEM 1386.859375 1648157234.6043
MEM 1391.429688 1648157234.7190
MEM 1386.875000 1648157234.8339
MEM 1391.445312 1648157234.9486
MEM 1387.386719 1648157235.0637
MEM 1391.460938 1648157235.1782
MEM 1387.402344 1648157235.2931
MEM 1391.457031 1648157235.4072
MEM 1387.417969 1648157235.5219
MEM 1391.476562 1648157235.6365
MEM 1387.433594 1648157235.7515
MEM 1391.492188 1648157235.8661
MEM 1387.433594 1648157235.9811
MEM 1391.519531 1648157236.0957
MEM 1387.460938 1648157236.2105
MEM 1391.519531 1648157236.3251
MEM 1387.492188 1648157236.4401
MEM 1391.550781 1648157236.5546
MEM 1387.488281 1648157236.6695
MEM 1391.582031 1648157236.7841
MEM 1387.523438 1648157236.9004
MEM 1391.582031 1648157237.0158
MEM 1387.812500 1648157237.1312
MEM 1391.613281 1648157237.2467
MEM 1391.613281 1648157237.3622
MEM 1391.644531 1648157237.4778
MEM 1391.644531 1648157237.5935
MEM 1383.789062 1648157237.7089
MEM 1391.675781 1648157237.8248
MEM 1383.820312 1648157237.9401
MEM 1391.675781 1648157238.0552
MEM 1383.851562 1648157238.1706
MEM 1391.707031 1648157238.2858
MEM 1384.363281 1648157238.4010
MEM 1391.656250 1648157238.5163
MEM 1387.167969 1648157238.6313
MEM 1391.738281 1648157238.7460
MEM 1387.679688 1648157238.8607
MEM 1391.769531 1648157238.9754
MEM 1387.710938 1648157239.0970
MEM 1391.769531 1648157239.2125
MEM 1389.289062 1648157239.3277
MEM 1391.800781 1648157239.4429
MEM 1391.800781 1648157239.5582
MEM 1383.945312 1648157239.6735
MEM 1391.832031 1648157239.7895
MEM 1383.976562 1648157239.9049
MEM 1391.832031 1648157240.0197
MEM 1384.007812 1648157240.1346
MEM 1391.863281 1648157240.2495
MEM 1384.007812 1648157240.3648
MEM 1391.863281 1648157240.4814
MEM 1387.324219 1648157240.5963
MEM 1391.894531 1648157240.7111
MEM 1387.835938 1648157240.8260
MEM 1391.894531 1648157240.9405
MEM 1387.867188 1648157241.0554
MEM 1391.925781 1648157241.1699
MEM 1387.867188 1648157241.2846
MEM 1391.925781 1648157241.3996
MEM 1387.898438 1648157241.5143
MEM 1391.957031 1648157241.6294
MEM 1388.671875 1648157241.7446
MEM 1391.957031 1648157241.8603
MEM 1391.988281 1648157241.9760
MEM 1391.988281 1648157242.0912
MEM 1391.988281 1648157242.2067
MEM 1384.132812 1648157242.3220
MEM 1392.019531 1648157242.4376
MEM 1384.164062 1648157242.5526
MEM 1392.019531 1648157242.6673
MEM 1384.164062 1648157242.7826
MEM 1392.050781 1648157242.8977
MEM 1385.480469 1648157243.0130
MEM 1392.050781 1648157243.1292
MEM 1387.992188 1648157243.2440
MEM 1392.082031 1648157243.3584
MEM 1388.023438 1648157243.4732
MEM 1392.082031 1648157243.5878
MEM 1388.023438 1648157243.7025
MEM 1392.082031 1648157243.8172
MEM 1388.023438 1648157243.9323
MEM 1392.082031 1648157244.0476
MEM 1384.226562 1648157244.1644
MEM 1392.082031 1648157244.2798
MEM 1386.250000 1648157244.3951
MEM 1394.105469 1648157244.5105
MEM 1389.535156 1648157244.6258
MEM 1394.105469 1648157244.7406
MEM 1390.046875 1648157244.8562
MEM 1394.105469 1648157244.9710
MEM 1390.046875 1648157245.0859
MEM 1394.105469 1648157245.2013
MEM 1390.062500 1648157245.3168
MEM 1394.121094 1648157245.4323
MEM 1393.609375 1648157245.5477
MEM 1394.121094 1648157245.6632
MEM 1394.121094 1648157245.7786
MEM 1386.265625 1648157245.8940
MEM 1394.121094 1648157246.0091
MEM 1386.265625 1648157246.1245
MEM 1394.121094 1648157246.2418
MEM 1394.136719 1648157246.3576
MEM 1394.136719 1648157246.4730
MEM 1386.281250 1648157246.5884
MEM 1394.136719 1648157246.7034
MEM 1386.281250 1648157246.8186
MEM 1394.136719 1648157246.9336
MEM 1386.792969 1648157247.0489
MEM 1394.136719 1648157247.1637
MEM 1386.281250 1648157247.2797
MEM 1394.152344 1648157247.3958
MEM 1386.296875 1648157247.5115
MEM 1394.152344 1648157247.6268
MEM 1390.093750 1648157247.7422
MEM 1394.152344 1648157247.8569
MEM 1390.093750 1648157247.9717
MEM 1394.152344 1648157248.0864
MEM 1390.093750 1648157248.2017
MEM 1394.152344 1648157248.3165
MEM 1386.566406 1648157248.4330
MEM 1394.167969 1648157248.5508
MEM 1386.312500 1648157248.6667
MEM 1394.167969 1648157248.7819
MEM 1386.312500 1648157248.8972
MEM 1394.167969 1648157249.0126
MEM 1389.597656 1648157249.1276
MEM 1394.167969 1648157249.2423
MEM 1390.093750 1648157249.3575
MEM 1394.183594 1648157249.4722
MEM 1386.328125 1648157249.5889
MEM 1386.328125 1648157249.7052
MEM 1387.355469 1648157249.8221
MEM 1394.183594 1648157249.9385
MEM 1394.183594 1648157250.0513
MEM 1386.328125 1648157250.1643
MEM 1394.183594 1648157250.2808
MEM 1386.328125 1648157250.3973
MEM 1390.140625 1648157250.5111
MEM 1394.199219 1648157250.6261
MEM 1386.343750 1648157250.7428
MEM 1391.429688 1648157250.8595
MEM 1394.199219 1648157250.9754
MEM 1394.199219 1648157251.0916
MEM 1386.343750 1648157251.2072
MEM 1394.199219 1648157251.3237
MEM 1390.140625 1648157251.4386
MEM 1394.214844 1648157251.5531
MEM 1390.156250 1648157251.6680
MEM 1394.214844 1648157251.7832
MEM 1393.703125 1648157251.8985
MEM 1386.359375 1648157252.0138
MEM 1394.214844 1648157252.1290
MEM 1386.359375 1648157252.2442
MEM 1394.214844 1648157252.3591
MEM 1387.644531 1648157252.4744
MEM 1394.230469 1648157252.5904
MEM 1390.171875 1648157252.7052
MEM 1394.230469 1648157252.8199
MEM 1390.171875 1648157252.9351
MEM 1394.230469 1648157253.0504
MEM 1394.230469 1648157253.1657
MEM 1386.375000 1648157253.2811
MEM 1394.230469 1648157253.3960
MEM 1386.375000 1648157253.5113
MEM 1394.210938 1648157253.6269
MEM 1389.929688 1648157253.7416
MEM 1394.246094 1648157253.8560
MEM 1390.187500 1648157253.9707
MEM 1394.246094 1648157254.0826
MEM 1390.187500 1648157254.1975
MEM 1394.246094 1648157254.3121
MEM 1390.187500 1648157254.4271
MEM 1394.246094 1648157254.5424
MEM 1391.218750 1648157254.6576
MEM 1394.261719 1648157254.7729
MEM 1394.261719 1648157254.8882
MEM 1386.406250 1648157255.0036
MEM 1394.261719 1648157255.1186
MEM 1386.406250 1648157255.2339
MEM 1394.261719 1648157255.3489
MEM 1390.203125 1648157255.4636
MEM 1394.261719 1648157255.5781
MEM 1390.203125 1648157255.6929
MEM 1394.277344 1648157255.8075
MEM 1390.218750 1648157255.9225
MEM 1394.277344 1648157256.0381
MEM 1394.277344 1648157256.1534
MEM 1386.421875 1648157256.2688
MEM 1394.277344 1648157256.3838
MEM 1386.421875 1648157256.4990
MEM 1394.277344 1648157256.6141
MEM 1389.960938 1648157256.7288
MEM 1394.277344 1648157256.8431
MEM 1390.234375 1648157256.9595
MEM 1394.292969 1648157257.0748
MEM 1393.781250 1648157257.1900
MEM 1386.437500 1648157257.3054
MEM 1394.292969 1648157257.4206
MEM 1386.437500 1648157257.5358
MEM 1394.292969 1648157257.6508
MEM 1389.722656 1648157257.7656
MEM 1394.292969 1648157257.8800
MEM 1390.250000 1648157257.9948
MEM 1394.308594 1648157258.1098
MEM 1390.250000 1648157258.2251
MEM 1394.308594 1648157258.3404
MEM 1394.308594 1648157258.4563
MEM 1386.453125 1648157258.5719
MEM 1394.308594 1648157258.6943
MEM 1390.250000 1648157258.8090
MEM 1394.308594 1648157258.9242
MEM 1393.777344 1648157259.0392
MEM 1390.468750 1648157259.1544
MEM 1394.324219 1648157259.2695
MEM 1386.468750 1648157259.3847
MEM 1394.324219 1648157259.5008
MEM 1390.265625 1648157259.6158
MEM 1394.324219 1648157259.7302
MEM 1390.265625 1648157259.8449
MEM 1394.324219 1648157259.9596
MEM 1390.265625 1648157260.0748
MEM 1394.339844 1648157260.1900
MEM 1393.828125 1648157260.3053
MEM 1390.484375 1648157260.4205
MEM 1394.339844 1648157260.5361
MEM 1386.484375 1648157260.6513
MEM 1394.339844 1648157260.7666
MEM 1386.484375 1648157260.8820
MEM 1394.339844 1648157260.9970
MEM 1386.738281 1648157261.1122
MEM 1394.339844 1648157261.2269
MEM 1390.296875 1648157261.3416
MEM 1394.355469 1648157261.4562
MEM 1390.296875 1648157261.5709
MEM 1394.355469 1648157261.6857
MEM 1391.328125 1648157261.8009
MEM 1394.355469 1648157261.9160
MEM 1394.355469 1648157262.0312
MEM 1386.500000 1648157262.1467
MEM 1394.355469 1648157262.2631
MEM 1390.296875 1648157262.3795
MEM 1394.371094 1648157262.4939
MEM 1390.312500 1648157262.6086
MEM 1394.371094 1648157262.7232
MEM 1390.312500 1648157262.8386
MEM 1394.371094 1648157262.9539
MEM 1394.371094 1648157263.0691
MEM 1394.164062 1648157263.1848
MEM 1394.371094 1648157263.3000
MEM 1386.515625 1648157263.4152
MEM 1394.371094 1648157263.5301
MEM 1386.531250 1648157263.6453
MEM 1394.386719 1648157263.7604
MEM 1390.328125 1648157263.8753
MEM 1394.386719 1648157263.9898
MEM 1390.328125 1648157264.1049
MEM 1394.386719 1648157264.2201
MEM 1394.382812 1648157264.3353
MEM 1386.531250 1648157264.4516
MEM 1394.386719 1648157264.5679
MEM 1387.011719 1648157264.6831
MEM 1394.402344 1648157264.7978
MEM 1390.343750 1648157264.9128
MEM 1394.402344 1648157265.0274
MEM 1390.343750 1648157265.1426
MEM 1394.402344 1648157265.2579
MEM 1394.402344 1648157265.3731
MEM 1386.546875 1648157265.4886
MEM 1394.402344 1648157265.6035
MEM 1386.546875 1648157265.7188
MEM 1394.402344 1648157265.8335
MEM 1390.359375 1648157265.9497
MEM 1394.417969 1648157266.0643
MEM 1390.359375 1648157266.1796
MEM 1394.417969 1648157266.2949
MEM 1394.417969 1648157266.4101
MEM 1386.562500 1648157266.5255
MEM 1394.417969 1648157266.6403
MEM 1386.562500 1648157266.7555
MEM 1394.417969 1648157266.8702
MEM 1390.359375 1648157266.9851
MEM 1394.433594 1648157267.0997
MEM 1390.375000 1648157267.2146
MEM 1394.429688 1648157267.3300
MEM 1394.433594 1648157267.4452
MEM 1386.578125 1648157267.5606
MEM 1394.433594 1648157267.6756
MEM 1386.578125 1648157267.7909
MEM 1394.433594 1648157267.9059
MEM 1390.375000 1648157268.0222
MEM 1394.433594 1648157268.1371
MEM 1390.906250 1648157268.2523
MEM 1394.449219 1648157268.3676
MEM 1394.449219 1648157268.4828
MEM 1386.593750 1648157268.5981
MEM 1394.449219 1648157268.7131
MEM 1386.593750 1648157268.8282
MEM 1394.449219 1648157268.9429
MEM 1390.390625 1648157269.0583
MEM 1394.449219 1648157269.1728
MEM 1390.390625 1648157269.2881
MEM 1394.464844 1648157269.4032
MEM 1394.464844 1648157269.5185
MEM 1386.609375 1648157269.6339
MEM 1394.464844 1648157269.7489
MEM 1386.609375 1648157269.8642
MEM 1394.460938 1648157269.9793
MEM 1390.406250 1648157270.0955
MEM 1394.464844 1648157270.2108
MEM 1391.953125 1648157270.3261
MEM 1394.464844 1648157270.4414
MEM 1394.437500 1648157270.5566
MEM 1386.617188 1648157270.6720
MEM 1394.472656 1648157270.7869
MEM 1387.644531 1648157270.9020
MEM 1394.472656 1648157271.0167
MEM 1390.414062 1648157271.1316
MEM 1394.472656 1648157271.2481
MEM 1393.960938 1648157271.3634
MEM 1386.617188 1648157271.4786
MEM 1394.472656 1648157271.5939
MEM 1386.617188 1648157271.7091
MEM 1394.472656 1648157271.8241
MEM 1389.902344 1648157271.9392
MEM 1394.472656 1648157272.0542
MEM 1390.414062 1648157272.1690
MEM 1394.480469 1648157272.2843
MEM 1391.968750 1648157272.3996
MEM 1390.625000 1648157272.5152
MEM 1394.472656 1648157272.6305
MEM 1386.625000 1648157272.7458
MEM 1394.480469 1648157272.8609
MEM 1389.910156 1648157272.9759
MEM 1394.480469 1648157273.0902
MEM 1390.421875 1648157273.2051
MEM 1394.480469 1648157273.3201
MEM 1391.968750 1648157273.4353
MEM 1394.480469 1648157273.5506
MEM 1394.480469 1648157273.6659
MEM 1386.625000 1648157273.7815
MEM 1394.480469 1648157273.8964
MEM 1390.429688 1648157274.0128
MEM 1394.488281 1648157274.1273
MEM 1390.429688 1648157274.2420
MEM 1394.488281 1648157274.3573
MEM 1393.976562 1648157274.4726
MEM 1386.632812 1648157274.5880
MEM 1394.488281 1648157274.7032
MEM 1386.632812 1648157274.8184
MEM 1394.488281 1648157274.9336
MEM 1390.429688 1648157275.0500
MEM 1394.488281 1648157275.1645
MEM 1390.429688 1648157275.2796
MEM 1394.488281 1648157275.3949
MEM 1394.488281 1648157275.5102
MEM 1386.640625 1648157275.6255
MEM 1394.496094 1648157275.7405
MEM 1386.640625 1648157275.8558
MEM 1394.496094 1648157275.9708
MEM 1390.437500 1648157276.0855
MEM 1394.496094 1648157276.2000
MEM 1390.437500 1648157276.3148
MEM 1394.496094 1648157276.4300
MEM 1393.984375 1648157276.5452
MEM 1386.640625 1648157276.6609
MEM 1394.496094 1648157276.7761
MEM 1386.640625 1648157276.8912
MEM 1394.496094 1648157277.0063
MEM 1389.925781 1648157277.1212
MEM 1394.496094 1648157277.2355
MEM 1390.445312 1648157277.3508
MEM 1394.503906 1648157277.4654
MEM 1390.445312 1648157277.5801
MEM 1394.503906 1648157277.6954
MEM 1393.992188 1648157277.8106
MEM 1386.648438 1648157277.9259
MEM 1394.503906 1648157278.0411
MEM 1386.648438 1648157278.1561
MEM 1394.500000 1648157278.2713
MEM 1389.933594 1648157278.3869
MEM 1394.503906 1648157278.5027
MEM 1390.445312 1648157278.6195
MEM 1394.503906 1648157278.7361
MEM 1394.503906 1648157278.8526
MEM 1386.648438 1648157278.9698
MEM 1394.511719 1648157279.0861
MEM 1390.453125 1648157279.2046
MEM 1394.511719 1648157279.3212
MEM 1394.511719 1648157279.4379
MEM 1386.656250 1648157279.5547
MEM 1394.511719 1648157279.6709
MEM 1390.453125 1648157279.7871
MEM 1394.511719 1648157279.9038
MEM 1394.511719 1648157280.0203
MEM 1394.511719 1648157280.1366
MEM 1390.453125 1648157280.2531
MEM 1394.511719 1648157280.3698
MEM 1394.511719 1648157280.4864
MEM 1386.656250 1648157280.6032
MEM 1394.511719 1648157280.7200
MEM 1390.460938 1648157280.8366
MEM 1394.515625 1648157280.9530
MEM 1394.007812 1648157281.0697
MEM 1386.664062 1648157281.1862
MEM 1394.519531 1648157281.3028
MEM 1387.691406 1648157281.4196
MEM 1394.519531 1648157281.5362
MEM 1391.234375 1648157281.6533
MEM 1386.664062 1648157281.7699
MEM 1394.519531 1648157281.8867
MEM 1386.917969 1648157282.0035
MEM 1394.519531 1648157282.1198
MEM 1390.460938 1648157282.2365
MEM 1394.519531 1648157282.3533
MEM 1394.519531 1648157282.4705
MEM 1386.671875 1648157282.5873
MEM 1394.527344 1648157282.7036
MEM 1390.468750 1648157282.8201
MEM 1394.527344 1648157282.9369
MEM 1394.527344 1648157283.0537
MEM 1386.671875 1648157283.1707
MEM 1394.527344 1648157283.2873
MEM 1390.468750 1648157283.4055
MEM 1394.527344 1648157283.5224
MEM 1394.527344 1648157283.6391
MEM 1386.925781 1648157283.7572
MEM 1394.523438 1648157283.8735
MEM 1390.468750 1648157283.9903
MEM 1394.527344 1648157284.1074
MEM 1394.527344 1648157284.2246
MEM 1386.679688 1648157284.3415
MEM 1394.535156 1648157284.4578
MEM 1390.476562 1648157284.5750
MEM 1394.535156 1648157284.6925
MEM 1394.535156 1648157284.8093
MEM 1386.679688 1648157284.9262
MEM 1394.535156 1648157285.0425
MEM 1390.476562 1648157285.1589
MEM 1394.531250 1648157285.2756
MEM 1394.535156 1648157285.3924
MEM 1386.679688 1648157285.5092
MEM 1394.535156 1648157285.6259
MEM 1390.476562 1648157285.7426
MEM 1394.535156 1648157285.8594
MEM 1394.535156 1648157285.9762
MEM 1386.687500 1648157286.0931
MEM 1394.542969 1648157286.2099
MEM 1390.484375 1648157286.3266
MEM 1394.542969 1648157286.4445
MEM 1394.542969 1648157286.5612
MEM 1386.687500 1648157286.6781
MEM 1394.542969 1648157286.7949
MEM 1390.484375 1648157286.9115
MEM 1394.542969 1648157287.0286
MEM 1394.542969 1648157287.1453
MEM 1386.687500 1648157287.2626
MEM 1394.542969 1648157287.3794
MEM 1390.484375 1648157287.4961
MEM 1394.542969 1648157287.6128
MEM 1394.542969 1648157287.7297
MEM 1386.695312 1648157287.8465
MEM 1394.550781 1648157287.9630
MEM 1389.980469 1648157288.0800
MEM 1394.546875 1648157288.1964
MEM 1391.523438 1648157288.3132
MEM 1386.695312 1648157288.4300
MEM 1394.550781 1648157288.5468
MEM 1387.207031 1648157288.6638
MEM 1394.550781 1648157288.7802
MEM 1390.492188 1648157288.8970
MEM 1386.695312 1648157289.0150
MEM 1394.550781 1648157289.1317
MEM 1387.976562 1648157289.2485
MEM 1394.550781 1648157289.3653
MEM 1391.523438 1648157289.4820
MEM 1390.703125 1648157289.5988
MEM 1394.558594 1648157289.7156
MEM 1386.957031 1648157289.8325
MEM 1394.558594 1648157289.9490
MEM 1390.500000 1648157290.0657
MEM 1394.558594 1648157290.1825
MEM 1394.558594 1648157290.2991
MEM 1386.703125 1648157290.4160
MEM 1394.558594 1648157290.5325
MEM 1390.500000 1648157290.6489
MEM 1394.558594 1648157290.7657
MEM 1394.558594 1648157290.8828
MEM 1386.703125 1648157290.9998
MEM 1394.558594 1648157291.1164
MEM 1390.500000 1648157291.2329
MEM 1394.558594 1648157291.3497
MEM 1394.566406 1648157291.4665
MEM 1386.710938 1648157291.5834
MEM 1394.566406 1648157291.7002
MEM 1390.507812 1648157291.8169
MEM 1394.566406 1648157291.9335
MEM 1394.566406 1648157292.0502
MEM 1386.710938 1648157292.1674
MEM 1394.566406 1648157292.2843
MEM 1390.507812 1648157292.4012
MEM 1394.562500 1648157292.5179
MEM 1394.566406 1648157292.6346
MEM 1386.710938 1648157292.7514
MEM 1394.566406 1648157292.8682
MEM 1390.507812 1648157292.9855
MEM 1394.566406 1648157293.1022
MEM 1394.062500 1648157293.2189
MEM 1386.718750 1648157293.3357
MEM 1394.574219 1648157293.4523
MEM 1390.000000 1648157293.5691
MEM 1394.574219 1648157293.6855
MEM 1391.031250 1648157293.8023
MEM 1390.718750 1648157293.9191
MEM 1390.515625 1648157294.0354
MEM 1394.574219 1648157294.1521
MEM 1387.746094 1648157294.2693
MEM 1394.574219 1648157294.3859
MEM 1390.003906 1648157294.5028
MEM 1394.574219 1648157294.6194
MEM 1390.773438 1648157294.7361
MEM 1394.574219 1648157294.8528
MEM 1394.574219 1648157294.9697
MEM 1386.726562 1648157295.0867
MEM 1394.578125 1648157295.2032
MEM 1390.523438 1648157295.3198
MEM 1394.582031 1648157295.4366
MEM 1394.582031 1648157295.5545
MEM 1386.726562 1648157295.6715
MEM 1394.582031 1648157295.7883
MEM 1390.523438 1648157295.9048
MEM 1394.582031 1648157296.0216
MEM 1394.582031 1648157296.1383
MEM 1386.726562 1648157296.2552
MEM 1394.582031 1648157296.3719
MEM 1390.523438 1648157296.4887
MEM 1394.582031 1648157296.6058
MEM 1394.582031 1648157296.7226
MEM 1386.734375 1648157296.8394
MEM 1394.589844 1648157296.9559
MEM 1390.531250 1648157297.0728
