CMDLINE python do_luvoir_telserv2_BW10_medium.py
MEM 2837.675781 1557950797.2394
MEM 2807.160156 1557950797.3641
MEM 2837.675781 1557950797.4874
MEM 2837.675781 1557950797.6094
MEM 2837.675781 1557950797.7348
MEM 2807.160156 1557950797.8597
MEM 2837.675781 1557950797.9843
MEM 2837.675781 1557950798.1071
MEM 2837.675781 1557950798.2300
MEM 2800.859375 1557950798.3545
MEM 2837.675781 1557950798.4796
MEM 2837.675781 1557950798.6044
MEM 2822.437500 1557950798.7266
MEM 2791.898438 1557950798.8502
MEM 2837.675781 1557950798.9748
MEM 2837.675781 1557950799.0995
MEM 2810.859375 1557950799.2243
MEM 2776.640625 1557950799.3475
MEM 2837.675781 1557950799.4709
MEM 2837.675781 1557950799.5964
MEM 2807.160156 1557950799.7214
MEM 2837.675781 1557950799.8444
MEM 2837.675781 1557950799.9665
MEM 2837.675781 1557950800.0919
MEM 2807.160156 1557950800.2162
MEM 2837.675781 1557950800.3409
MEM 2837.675781 1557950800.4642
MEM 2837.675781 1557950800.5869
MEM 2796.859375 1557950800.7108
MEM 2837.675781 1557950800.8356
MEM 2837.675781 1557950800.9606
MEM 2820.859375 1557950801.0833
MEM 2791.898438 1557950801.2070
MEM 2837.675781 1557950801.3315
MEM 2837.675781 1557950801.4564
MEM 2808.324219 1557950801.5812
MEM 2776.597656 1557950801.7047
MEM 2837.675781 1557950801.8284
MEM 2837.675781 1557950801.9544
MEM 2807.160156 1557950802.0792
MEM 2837.675781 1557950802.2027
MEM 2837.675781 1557950802.3247
MEM 2837.675781 1557950802.4494
MEM 2807.160156 1557950802.5740
MEM 2837.675781 1557950802.6987
MEM 2837.675781 1557950802.8217
MEM 2837.675781 1557950802.9445
MEM 2798.859375 1557950803.0688
MEM 2837.675781 1557950803.1936
MEM 2837.675781 1557950803.3186
MEM 2820.859375 1557950803.4415
MEM 2791.898438 1557950803.5648
MEM 2837.675781 1557950803.6887
MEM 2837.675781 1557950803.8143
MEM 2807.500000 1557950803.9392
MEM 2762.328125 1557950804.0621
MEM 2837.675781 1557950804.1849
MEM 2837.675781 1557950804.3098
MEM 2807.160156 1557950804.4351
MEM 2837.675781 1557950804.5588
MEM 2837.675781 1557950804.6816
MEM 2837.675781 1557950804.8058
MEM 2807.160156 1557950804.9294
MEM 2837.675781 1557950805.0553
MEM 2837.675781 1557950805.1800
MEM 2837.675781 1557950805.3023
MEM 2791.898438 1557950805.4270
MEM 2837.675781 1557950805.5521
MEM 2837.675781 1557950805.6783
MEM 2816.859375 1557950805.8018
MEM 2777.339844 1557950805.9250
MEM 2837.675781 1557950806.0499
MEM 2837.675781 1557950806.1751
MEM 2807.160156 1557950806.2999
MEM 2837.675781 1557950806.4231
MEM 2837.675781 1557950806.5452
MEM 2837.675781 1557950806.6716
MEM 2807.160156 1557950806.7964
MEM 2837.675781 1557950806.9210
MEM 2837.675781 1557950807.0443
MEM 2837.675781 1557950807.1671
MEM 2804.859375 1557950807.2918
MEM 2837.675781 1557950807.4171
MEM 2837.675781 1557950807.5419
MEM 2822.234375 1557950807.6640
MEM 2791.898438 1557950807.7877
MEM 2837.675781 1557950807.9128
MEM 2837.675781 1557950808.0383
MEM 2812.859375 1557950808.1622
MEM 2776.640625 1557950808.2849
MEM 2837.675781 1557950808.4086
MEM 2837.675781 1557950808.5342
MEM 2807.160156 1557950808.6588
MEM 2837.675781 1557950808.7827
MEM 2837.675781 1557950808.9048
MEM 2837.675781 1557950809.0295
MEM 2807.160156 1557950809.1540
MEM 2837.675781 1557950809.2785
MEM 2837.675781 1557950809.4020
MEM 2837.675781 1557950809.5247
MEM 2798.859375 1557950809.6492
MEM 2837.675781 1557950809.7740
MEM 2837.675781 1557950809.8991
MEM 2818.859375 1557950810.0217
MEM 2791.898438 1557950810.1452
MEM 2837.675781 1557950810.2693
MEM 2837.675781 1557950810.3949
MEM 2808.191406 1557950810.5197
MEM 2775.789062 1557950810.6428
MEM 2837.675781 1557950810.7656
MEM 2837.675781 1557950810.8905
MEM 2807.160156 1557950811.0157
MEM 2837.675781 1557950811.1393
MEM 2837.675781 1557950811.2618
MEM 2837.675781 1557950811.3861
MEM 2807.160156 1557950811.5097
MEM 2837.675781 1557950811.6353
MEM 2837.675781 1557950811.7603
MEM 2837.675781 1557950811.8822
MEM 2791.898438 1557950812.0068
MEM 2837.675781 1557950812.1317
MEM 2837.675781 1557950812.2574
MEM 2814.859375 1557950812.3810
MEM 2776.640625 1557950812.5040
MEM 2837.675781 1557950812.6285
MEM 2837.675781 1557950812.7538
MEM 2807.160156 1557950812.8790
MEM 2837.675781 1557950813.0020
MEM 2837.675781 1557950813.1245
MEM 2837.675781 1557950813.2497
MEM 2807.160156 1557950813.3748
MEM 2837.675781 1557950813.4990
MEM 2837.675781 1557950813.6218
MEM 2837.675781 1557950813.7466
MEM 2807.160156 1557950813.8708
MEM 2837.675781 1557950813.9965
MEM 2837.675781 1557950814.1212
MEM 2837.593750 1557950814.2437
MEM 2791.898438 1557950814.3683
MEM 2837.675781 1557950814.4927
MEM 2837.675781 1557950814.6188
MEM 2814.859375 1557950814.7422
MEM 2776.640625 1557950814.8652
MEM 2837.675781 1557950814.9896
MEM 2837.675781 1557950815.1148
MEM 2807.160156 1557950815.2395
MEM 2837.675781 1557950815.3628
MEM 2837.675781 1557950815.4848
MEM 2837.675781 1557950815.6109
MEM 2807.160156 1557950815.7356
MEM 2837.675781 1557950815.8609
MEM 2837.675781 1557950815.9836
MEM 2837.675781 1557950816.1073
MEM 2798.859375 1557950816.2311
MEM 2837.675781 1557950816.3560
MEM 2837.675781 1557950816.4811
MEM 2818.859375 1557950816.6039
MEM 2837.753906 1557950816.7243
MEM 2840.054688 1557950816.8426
MEM 2843.988281 1557950816.9547
MEM 2848.339844 1557950817.0665
MEM 2848.347656 1557950817.1784
MEM 2852.351562 1557950817.2901
MEM 2854.351562 1557950817.4020
MEM 2858.351562 1557950817.5137
MEM 2860.355469 1557950817.6258
MEM 2862.355469 1557950817.7376
MEM 2866.359375 1557950817.8493
MEM 2868.363281 1557950817.9610
MEM 2872.363281 1557950818.0728
MEM 2874.363281 1557950818.1845
MEM 2878.363281 1557950818.2962
MEM 2878.367188 1557950818.4079
MEM 2882.371094 1557950818.5197
MEM 2884.378906 1557950818.6314
MEM 2888.378906 1557950818.7431
MEM 2890.378906 1557950818.8554
MEM 2892.382812 1557950818.9673
MEM 2896.382812 1557950819.0792
MEM 2898.382812 1557950819.1909
MEM 2902.382812 1557950819.3028
MEM 2904.386719 1557950819.4145
MEM 2906.390625 1557950819.5265
MEM 2908.394531 1557950819.6386
MEM 2912.398438 1557950819.7506
MEM 2914.398438 1557950819.8629
MEM 2918.398438 1557950819.9747
MEM 2920.406250 1557950820.0867
MEM 2922.406250 1557950820.1986
MEM 2926.406250 1557950820.3105
MEM 2928.406250 1557950820.4225
MEM 2932.406250 1557950820.5344
MEM 2934.406250 1557950820.6462
MEM 2936.414062 1557950820.7585
MEM 2938.417969 1557950820.8702
MEM 2942.417969 1557950820.9826
MEM 2944.421875 1557950821.0946
MEM 2948.425781 1557950821.2065
MEM 2950.425781 1557950821.3182
MEM 2952.425781 1557950821.4300
MEM 2956.425781 1557950821.5419
MEM 2958.429688 1557950821.6537
MEM 2962.433594 1557950821.7658
MEM 2962.437500 1557950821.8776
MEM 2966.437500 1557950821.9893
MEM 2968.437500 1557950822.1011
MEM 2972.437500 1557950822.2133
MEM 2974.445312 1557950822.3254
MEM 2978.449219 1557950822.4371
MEM 2980.449219 1557950822.5490
MEM 2982.449219 1557950822.6610
MEM 2986.453125 1557950822.7730
MEM 2988.453125 1557950822.8851
MEM 2990.457031 1557950822.9968
MEM 2992.460938 1557950823.1089
MEM 2996.460938 1557950823.2207
MEM 2998.460938 1557950823.3325
MEM 3000.605469 1557950823.4444
MEM 3002.636719 1557950823.5566
MEM 3006.437500 1557950823.6684
MEM 3010.476562 1557950823.7805
MEM 3012.476562 1557950823.8924
MEM 3016.476562 1557950824.0043
MEM 3018.480469 1557950824.1163
MEM 3020.480469 1557950824.2283
MEM 3022.480469 1557950824.3402
MEM 3026.480469 1557950824.4520
MEM 3028.484375 1557950824.5638
MEM 3032.488281 1557950824.6759
MEM 3034.488281 1557950824.7877
MEM 3036.496094 1557950824.8996
MEM 3040.496094 1557950825.0113
MEM 3042.496094 1557950825.1235
MEM 3046.500000 1557950825.2354
MEM 3048.503906 1557950825.3472
MEM 3050.503906 1557950825.4592
MEM 3052.503906 1557950825.5713
MEM 3056.503906 1557950825.6832
MEM 3058.503906 1557950825.7950
MEM 3062.511719 1557950825.9071
MEM 3064.515625 1557950826.0190
MEM 3066.515625 1557950826.1307
MEM 3070.519531 1557950826.2424
MEM 3072.519531 1557950826.3544
MEM 3076.523438 1557950826.4662
MEM 3076.523438 1557950826.5782
MEM 3080.523438 1557950826.6902
MEM 3082.527344 1557950826.8020
MEM 3086.531250 1557950826.9138
MEM 3088.535156 1557950827.0258
MEM 3090.535156 1557950827.1377
MEM 3094.535156 1557950827.2495
MEM 3096.535156 1557950827.3612
MEM 3100.539062 1557950827.4732
MEM 3102.546875 1557950827.5850
MEM 3104.546875 1557950827.6968
MEM 3106.546875 1557950827.8089
MEM 3110.550781 1557950827.9207
MEM 3112.550781 1557950828.0325
MEM 3116.554688 1557950828.1445
MEM 3118.558594 1557950828.2566
MEM 3120.558594 1557950828.3684
MEM 3124.558594 1557950828.4802
MEM 3126.558594 1557950828.5921
MEM 3130.562500 1557950828.7041
MEM 3132.566406 1557950828.8161
MEM 3134.566406 1557950828.9280
MEM 3136.574219 1557950829.0399
MEM 3140.574219 1557950829.1517
MEM 3142.578125 1557950829.2637
MEM 3146.578125 1557950829.3755
MEM 3148.578125 1557950829.4874
MEM 3150.578125 1557950829.5993
MEM 3154.582031 1557950829.7112
MEM 3156.585938 1557950829.8230
MEM 3160.585938 1557950829.9348
MEM 3162.589844 1557950830.0466
MEM 3164.593750 1557950830.1584
MEM 3166.593750 1557950830.2704
MEM 3170.593750 1557950830.3825
MEM 3172.601562 1557950830.4943
MEM 3176.601562 1557950830.6061
MEM 3178.601562 1557950830.7182
MEM 3179.316406 1557950830.8302
MEM 3183.285156 1557950830.9420
MEM 3186.289062 1557950831.0539
MEM 3190.613281 1557950831.1658
MEM 3190.613281 1557950831.2777
MEM 3194.617188 1557950831.3896
MEM 3196.617188 1557950831.5013
MEM 3200.621094 1557950831.6131
MEM 3202.621094 1557950831.7249
MEM 3204.621094 1557950831.8366
MEM 3208.625000 1557950831.9484
MEM 3210.628906 1557950832.0604
MEM 3214.632812 1557950832.1722
MEM 3216.632812 1557950832.2841
MEM 3218.632812 1557950832.3961
MEM 3220.632812 1557950832.5078
MEM 3224.632812 1557950832.6198
MEM 3226.644531 1557950832.7317
MEM 3230.644531 1557950832.8436
MEM 3232.644531 1557950832.9555
MEM 3234.644531 1557950833.0671
MEM 3238.648438 1557950833.1791
MEM 3240.652344 1557950833.2909
MEM 3244.656250 1557950833.4026
MEM 3246.656250 1557950833.5143
MEM 3248.656250 1557950833.6261
MEM 3250.656250 1557950833.7379
MEM 3254.656250 1557950833.8495
MEM 3256.664062 1557950833.9612
MEM 3260.664062 1557950834.0729
MEM 3262.671875 1557950834.1850
MEM 3264.671875 1557950834.2970
MEM 3268.671875 1557950834.4087
MEM 3270.675781 1557950834.5203
MEM 3274.675781 1557950834.6323
MEM 3274.675781 1557950834.7439
MEM 3278.679688 1557950834.8557
MEM 3280.679688 1557950834.9676
MEM 3284.683594 1557950835.0794
MEM 3286.687500 1557950835.1913
MEM 3290.691406 1557950835.3031
MEM 3292.691406 1557950835.4150
MEM 3294.691406 1557950835.5269
MEM 3298.699219 1557950835.6388
MEM 3300.699219 1557950835.7507
MEM 3302.699219 1557950835.8626
MEM 3304.699219 1557950835.9742
MEM 3308.699219 1557950836.0862
MEM 3310.703125 1557950836.1980
MEM 3314.707031 1557950836.3097
MEM 3316.710938 1557950836.4215
MEM 3318.714844 1557950836.5332
MEM 3322.714844 1557950836.6453
MEM 3324.718750 1557950836.7572
MEM 3328.718750 1557950836.8696
MEM 3330.718750 1557950836.9814
MEM 3332.722656 1557950837.0933
MEM 3334.722656 1557950837.2050
MEM 3338.730469 1557950837.3167
MEM 3340.730469 1557950837.4285
MEM 3344.730469 1557950837.5402
MEM 3346.730469 1557950837.6521
MEM 3348.730469 1557950837.7639
MEM 3352.742188 1557950837.8757
MEM 3354.742188 1557950837.9876
MEM 3358.742188 1557950838.0995
MEM 3358.742188 1557950838.2113
MEM 3362.746094 1557950838.3232
MEM 3364.746094 1557950838.4351
MEM 3368.753906 1557950838.5468
MEM 3370.753906 1557950838.6585
MEM 3372.796875 1557950838.7703
MEM 3375.710938 1557950838.8820
MEM 3377.363281 1557950838.9937
MEM 3382.757812 1557950839.1056
MEM 3384.761719 1557950839.2174
MEM 3388.769531 1557950839.3293
MEM 3388.769531 1557950839.4410
MEM 3392.769531 1557950839.5529
MEM 3394.773438 1557950839.6648
MEM 3398.773438 1557950839.7768
MEM 3400.773438 1557950839.8885
MEM 3402.773438 1557950840.0002
MEM 3406.777344 1557950840.1120
MEM 3408.781250 1557950840.2238
MEM 3412.781250 1557950840.3358
MEM 3414.789062 1557950840.4475
MEM 3416.789062 1557950840.5592
MEM 3418.789062 1557950840.6712
MEM 3422.796875 1557950840.7829
MEM 3424.796875 1557950840.8948
MEM 3428.796875 1557950841.0066
MEM 3430.796875 1557950841.1183
MEM 3432.796875 1557950841.2301
MEM 3436.800781 1557950841.3418
MEM 3438.804688 1557950841.4535
MEM 3442.808594 1557950841.5652
MEM 3444.808594 1557950841.6769
MEM 3446.812500 1557950841.7888
MEM 3448.816406 1557950841.9009
MEM 3452.816406 1557950842.0127
MEM 3454.816406 1557950842.1247
MEM 3458.820312 1557950842.2366
MEM 3460.820312 1557950842.3486
MEM 3462.828125 1557950842.4608
MEM 3466.828125 1557950842.5726
MEM 3468.828125 1557950842.6846
MEM 3472.828125 1557950842.7965
MEM 3474.828125 1557950842.9085
MEM 3476.835938 1557950843.0205
MEM 3478.839844 1557950843.1326
MEM 3482.839844 1557950843.2444
MEM 3484.839844 1557950843.3564
MEM 3488.843750 1557950843.4685
MEM 3490.843750 1557950843.5803
MEM 3492.847656 1557950843.6921
MEM 3496.851562 1557950843.8039
MEM 3498.851562 1557950843.9158
MEM 3502.851562 1557950844.0275
MEM 3502.851562 1557950844.1393
MEM 3506.855469 1557950844.2511
MEM 3508.859375 1557950844.3629
MEM 3512.863281 1557950844.4746
MEM 3514.867188 1557950844.5866
MEM 3516.867188 1557950844.6984
MEM 3520.871094 1557950844.8102
MEM 3522.871094 1557950844.9220
MEM 3526.871094 1557950845.0338
MEM 3528.871094 1557950845.1456
MEM 3530.875000 1557950845.2574
MEM 3532.878906 1557950845.3691
MEM 3536.878906 1557950845.4811
MEM 3538.886719 1557950845.5931
MEM 3542.886719 1557950845.7048
MEM 3544.886719 1557950845.8167
MEM 3546.890625 1557950845.9284
MEM 3550.894531 1557950846.0403
MEM 3552.894531 1557950846.1524
MEM 3556.894531 1557950846.2645
MEM 3556.894531 1557950846.3765
MEM 3560.898438 1557950846.4884
MEM 3562.902344 1557950846.6004
MEM 3566.906250 1557950846.7121
MEM 3568.906250 1557950846.8238
MEM 3570.906250 1557950846.9356
MEM 3574.910156 1557950847.0474
MEM 3576.914062 1557950847.1592
MEM 3580.914062 1557950847.2710
MEM 3582.914062 1557950847.3829
MEM 3586.917969 1557950847.4948
MEM 3586.921875 1557950847.6067
MEM 3589.285156 1557950847.7185
MEM 3592.117188 1557950847.8305
MEM 3596.300781 1557950847.9425
MEM 3598.925781 1557950848.0542
MEM 3600.929688 1557950848.1661
MEM 3604.937500 1557950848.2782
MEM 3606.937500 1557950848.3900
MEM 3610.937500 1557950848.5018
MEM 3612.937500 1557950848.6136
MEM 3614.941406 1557950848.7255
MEM 3616.945312 1557950848.8375
MEM 3620.949219 1557950848.9493
MEM 3622.949219 1557950849.0611
MEM 3626.949219 1557950849.1732
MEM 3628.949219 1557950849.2852
MEM 3630.953125 1557950849.3971
MEM 3634.957031 1557950849.5093
MEM 3636.957031 1557950849.6213
MEM 3640.964844 1557950849.7335
MEM 3642.964844 1557950849.8456
MEM 3644.968750 1557950849.9574
MEM 3646.968750 1557950850.0695
MEM 3650.968750 1557950850.1814
MEM 3652.968750 1557950850.2931
MEM 3656.972656 1557950850.4050
MEM 3658.976562 1557950850.5167
MEM 3660.976562 1557950850.6286
MEM 3664.980469 1557950850.7403
MEM 3666.984375 1557950850.8523
MEM 3670.984375 1557950850.9643
MEM 3670.984375 1557950851.0764
MEM 3674.992188 1557950851.1885
MEM 3676.992188 1557950851.3004
MEM 3680.992188 1557950851.4125
MEM 3682.992188 1557950851.5243
MEM 3686.992188 1557950851.6363
MEM 3688.996094 1557950851.7483
MEM 3691.003906 1557950851.8600
MEM 3695.003906 1557950851.9720
MEM 3697.007812 1557950852.0839
MEM 3701.007812 1557950852.1958
MEM 3701.011719 1557950852.3078
MEM 3705.011719 1557950852.4198
MEM 3707.011719 1557950852.5318
MEM 3711.015625 1557950852.6438
MEM 3713.015625 1557950852.7555
MEM 3715.023438 1557950852.8678
MEM 3719.023438 1557950852.9796
MEM 3721.023438 1557950853.0915
MEM 3725.023438 1557950853.2033
MEM 3727.023438 1557950853.3152
MEM 3729.035156 1557950853.4271
MEM 3731.035156 1557950853.5388
MEM 3735.035156 1557950853.6509
MEM 3737.035156 1557950853.7630
MEM 3741.039062 1557950853.8747
MEM 3743.042969 1557950853.9866
MEM 3745.046875 1557950854.0986
MEM 3749.046875 1557950854.2105
MEM 3751.046875 1557950854.3222
MEM 3755.046875 1557950854.4343
MEM 3755.050781 1557950854.5461
MEM 3759.054688 1557950854.6580
MEM 3761.054688 1557950854.7698
MEM 3765.062500 1557950854.8818
MEM 3767.062500 1557950854.9940
MEM 3769.062500 1557950855.1061
MEM 3773.066406 1557950855.2180
MEM 3775.066406 1557950855.3297
MEM 3779.066406 1557950855.4417
MEM 3781.070312 1557950855.5536
MEM 3785.070312 1557950855.6653
MEM 3785.074219 1557950855.7775
MEM 3789.074219 1557950855.8893
MEM 3791.082031 1557950856.0013
MEM 3795.082031 1557950856.1132
MEM 3797.082031 1557950856.2250
MEM 3799.089844 1557950856.3368
MEM 3803.089844 1557950856.4488
MEM 3805.089844 1557950856.5605
MEM 3809.089844 1557950856.6723
MEM 3811.089844 1557950856.7843
MEM 3813.093750 1557950856.8964
MEM 3815.097656 1557950857.0082
MEM 3819.101562 1557950857.1200
MEM 3821.105469 1557950857.2318
MEM 3823.105469 1557950857.3436
MEM 3827.109375 1557950857.4556
MEM 3829.109375 1557950857.5673
MEM 3830.281250 1557950857.6791
MEM 3834.746094 1557950857.7912
MEM 3839.113281 1557950857.9031
MEM 3839.121094 1557950858.0150
MEM 3843.121094 1557950858.1269
MEM 3845.121094 1557950858.2389
MEM 3849.121094 1557950858.3509
MEM 3851.121094 1557950858.4630
MEM 3853.132812 1557950858.5749
MEM 3857.132812 1557950858.6866
MEM 3859.132812 1557950858.7983
MEM 3863.132812 1557950858.9101
MEM 3865.136719 1557950859.0221
MEM 3867.136719 1557950859.1341
MEM 3869.140625 1557950859.2461
MEM 3873.144531 1557950859.3579
MEM 3875.144531 1557950859.4699
MEM 3879.144531 1557950859.5819
MEM 3881.144531 1557950859.6939
MEM 3883.148438 1557950859.8059
MEM 3887.152344 1557950859.9179
MEM 3889.156250 1557950860.0298
MEM 3893.156250 1557950860.1418
MEM 3895.156250 1557950860.2536
MEM 3897.164062 1557950860.3653
MEM 3899.164062 1557950860.4772
MEM 3903.164062 1557950860.5893
MEM 3905.164062 1557950860.7013
MEM 3909.167969 1557950860.8134
MEM 3911.171875 1557950860.9256
MEM 3913.171875 1557950861.0374
MEM 3917.179688 1557950861.1493
MEM 3919.179688 1557950861.2611
MEM 3921.179688 1557950861.3730
MEM 3923.187500 1557950861.4847
MEM 3927.187500 1557950861.5964
MEM 3929.187500 1557950861.7082
MEM 3933.187500 1557950861.8202
MEM 3935.187500 1557950861.9320
MEM 3937.191406 1557950862.0438
MEM 3941.195312 1557950862.1558
MEM 3943.199219 1557950862.2679
MEM 3947.199219 1557950862.3799
MEM 3949.203125 1557950862.4918
MEM 3951.207031 1557950862.6037
MEM 3953.207031 1557950862.7157
MEM 3957.207031 1557950862.8276
MEM 3959.207031 1557950862.9396
MEM 3963.210938 1557950863.0514
MEM 3965.210938 1557950863.1635
MEM 3967.218750 1557950863.2754
MEM 3971.218750 1557950863.3874
MEM 3973.218750 1557950863.4995
MEM 3977.218750 1557950863.6113
MEM 3977.226562 1557950863.7232
MEM 3981.230469 1557950863.8350
MEM 3983.230469 1557950863.9468
MEM 3987.230469 1557950864.0586
MEM 3989.230469 1557950864.1718
MEM 3993.234375 1557950864.2835
MEM 3995.238281 1557950864.3953
MEM 3997.242188 1557950864.5073
MEM 4001.242188 1557950864.6194
MEM 4001.242188 1557950864.7315
MEM 4005.242188 1557950864.8435
MEM 4007.246094 1557950864.9552
MEM 4011.250000 1557950865.0669
MEM 4013.250000 1557950865.1788
MEM 4015.257812 1557950865.2906
MEM 4019.257812 1557950865.4024
MEM 4021.261719 1557950865.5144
MEM 4025.261719 1557950865.6264
MEM 4025.261719 1557950865.7382
MEM 4029.261719 1557950865.8503
MEM 4031.265625 1557950865.9623
MEM 4035.265625 1557950866.0742
MEM 4037.269531 1557950866.1862
MEM 4039.269531 1557950866.2979
MEM 4043.277344 1557950866.4096
MEM 4045.277344 1557950866.5214
MEM 4047.277344 1557950866.6333
MEM 4049.285156 1557950866.7451
MEM 4053.285156 1557950866.8568
MEM 4055.285156 1557950866.9689
MEM 4059.285156 1557950867.0807
MEM 4061.285156 1557950867.1928
MEM 4063.289062 1557950867.3047
MEM 4067.292969 1557950867.4167
MEM 4069.296875 1557950867.5285
MEM 4073.296875 1557950867.6402
MEM 4073.300781 1557950867.7522
MEM 4077.304688 1557950867.8646
MEM 4079.304688 1557950867.9767
MEM 4083.304688 1557950868.0888
MEM 4085.304688 1557950868.2007
MEM 4087.308594 1557950868.3124
MEM 4090.031250 1557950868.4244
MEM 4092.949219 1557950868.5365
MEM 4097.316406 1557950868.6484
MEM 4097.316406 1557950868.7603
MEM 4101.316406 1557950868.8720
MEM 4103.324219 1557950868.9839
MEM 4107.328125 1557950869.0960
MEM 4109.328125 1557950869.2080
MEM 4111.328125 1557950869.3200
MEM 4115.328125 1557950869.4318
MEM 4117.332031 1557950869.5440
MEM 4121.335938 1557950869.6560
